old url,new url
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=158,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=159,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=16,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=160,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=161,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=162,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=163,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=164,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=165,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=166,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=167,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=168,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=169,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=17,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196503
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=170,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=172,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=173,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=174,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=175,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=176,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=177,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
http://www.offshore-sea.org.uk/site/scripts/consultation_download_info.php?downloadID=178,https://whitehall-admin.production.alphagov.co.uk/government/admin/consultations/196490
