old url,new url,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_cost_review_team.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_devolved_administrations.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_environment_waste.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_international_aboutus.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_international_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_international_publications.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_international_whatwedo.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_international_wherewework.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_pfi_reform_call_for_evidence.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_related_standardcontracts.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_transport.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ent_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_finance.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_uk_guarantees.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_project_delivery.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_about.htm,https://www.gov.uk/government/organisations/infrastructure-uk/about/our-governance,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_international_about.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_international_publications.htm,https://whitehall-admin.production.alphagov.co.uk/government/publications?keywords=&publication_filter_option=all&topics%5B%5D=all&departments%5B%5D=infrastructure-uk&world_locations%5B%5D=all&direction=before&date=2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_international_what.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_international_where.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_international.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infra_delivery_update.htm,https://www.gov.uk/government/organisations/infrastructure-uk/series/national-infrastructure-plan,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_interdependencies.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_nip.htm,https://www.gov.uk/government/organisations/infrastructure-uk/series/national-infrastructure-plan,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_pipeline_data.htm,https://www.gov.uk/government/publications/infrastructure-investment-pipeline,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/iuk_engineering_interdependency.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_eastengland.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_eastmidlands.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_easy_read.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_london.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_northeast.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_northernireland.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_northwest.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_pipeline_data_update.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_scotland.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_southeast.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_southwest.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_wales.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_westmidlands.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_yorkshire.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastucture_regional_map.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_data_pfi.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_operational_pfi.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_pfireform.htm,https://www.gov.uk/government/organisations/infrastructure-uk,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_public_private_partnerships.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/national_infrastructure_plan2011.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_finance_guidance.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_general_guidance.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_guidance_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_infrastructureuk_planning_note.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_links.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_national_infrastructure_plan.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_operational_taskforce.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_operationaltaskforce_help.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_operationaltaskforce_notes.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_operationaltaskforce_who.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_pfi_stats.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_policy_team.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_projectreview_group.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_standardised_contracts.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_technicalnotes_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ppp_vfm_index.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_archive.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_budgeting.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_contractual.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_finance.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_guidance.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_procurement.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/infrastructure_ppp_vfm.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/libor_pre_tender_questionnaire.htm,https://www.gov.uk/government/publications/the-hogg-tendering-advisory-committee-for-libor-pre-tender-questionnaire,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/libor_tender_tor.htm,https://www.gov.uk/government/policy-advisory-groups/hogg-tendering-committee-for-libor,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/libor_tender.htm,https://www.gov.uk/government/policy-advisory-groups/hogg-tendering-committee-for-libor,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/profile_baroness_hogg.htm,https://www.gov.uk/government/policy-advisory-groups/hogg-tendering-committee-for-libor,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_biog.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_easyread.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_fairpay_callforevidence_questions.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_fairpay_callforevidence.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_fairpay_tor.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_fairpay_video_transcript.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_fairpay.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_interim.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_keyelements.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_press.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_willhutton_responses.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/independent_reviews_index.htm,https://www.gov.uk/government/publications?keywords=&publication_filter_option=independent-reports&topics%5B%5D=all&departments%5B%5D=hm-treasury&world_locations%5B%5D=all,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indepreviw_johnhutton_finalpress.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_huttonspeech_071010.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_finalsubmissions.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_napfconference.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_pensions_tor.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_pensions.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_research.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/indreview_johnhutton_submissions.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/lambert_review_business_university_collab.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/sar_review.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/wheatley_review.htm,https://www.gov.uk/government/news/the-wheatley-review,,,,,,,,,,,,,,,,,,,,,,,,
Http://www.hm-treasury.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/frab,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/coins,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/ots,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/anti_laundering_counter_terrorism_policy.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_crime_legislation.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_crime_links.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_crime_mailinglist.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_crime_policy.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_fatf.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_gov_response_money_laundering_regs.htm,https://www.gov.uk/government/publications/uks-comments-on-the-revision-of-the-3rd-money-laundering-directive,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_money_index.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_money_latest_news.htm,https://www.gov.uk/government/publications/money-laundering-and-terrorist-financing-controls-in-overseas-jurisdictions-advisory-notice,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_restrictions_under_cta2008.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_review_laundering_regs.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_terrorist_financing_strategy.htm,https://www.gov.uk/government/policies/protecting-the-uk-against-terrorism,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/cheque_closure_faq.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_advice.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_dormantacc.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_fininclusion_taskforce_research.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_fininclusion.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_finprovision.htm,TNA,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_help_contacts.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_index.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_lending.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_payments_faq.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_payments.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_redress.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_consumer_simple_products.htm,https://www.gov.uk/government/publications/simple-financial-products,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_draft_reg_jr_isa.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_financial_conduct.htm,https://www.gov.uk/government/policies/making-consumer-credit-markets-fairer--6/supporting-pages/consumer-credit-regulation,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_finservices_consumers_bisreview.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_finservices_consumers_oftreview.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_finservices_consumers.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_finstability_actions.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_payments_response.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_reform_consumer.htm,https://www.gov.uk/government/policies/making-consumer-credit-markets-fairer--6,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sector_mortgages_enhancing_consumer_protection.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sector_mortgages_faq.htm,https://www.gov.uk/browse/housing/owning-renting-property,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sector_mortgages_index.htm,https://www.gov.uk/government/policies/making-it-easier-for-people-to-access-and-use-financial-services,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/bfp.htm,https://www.gov.uk/government/policies/making-it-easier-to-set-up-and-grow-a-business--6/supporting-pages/encouraging-private-sector-investment,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/credit_easing.htm,https://www.gov.uk/government/policies/making-it-easier-to-set-up-and-grow-a-business--6/supporting-pages/getting-banks-lending,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/nlgs.htm,https://www.gov.uk/government/policies/making-it-easier-to-set-up-and-grow-a-business--6/supporting-pages/getting-banks-lending,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_equitable_life_faq.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_equitable_life.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_eufs_solvency.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_bank_capital.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_corp_governance.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_eu_supervision.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_foodprices.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_index.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_otc.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_protecting_taxpayers.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_reform.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/8581.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_aifmd.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_csd.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_dgsd.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_ficod.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_guarantee_cra.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_guarantee.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_icsd.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_igsd.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_imd.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_mad.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_mifid.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_prips.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_prospectus_directive.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_shortselling.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_sld.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_solvencyii.htm,https://www.gov.uk/government/policies/creating-stronger-and-safer-banks,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_transparency_prospectus.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_euintl_dossier_ucits.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/9165.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_restrictions_iran.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_general_licences.htm,https://www.gov.uk//government/publications/counter-financing-of-terrorism-general-licenses,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_index.htm,https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_liftedindex.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_relatedlinks.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_releasesindex.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_terrorist_archive.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_terrorist_assetfreezingbill.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_terrorist_independent_review.htm,https://www.gov.uk/government/publications/terrorism-and-terrorist-financing-independent-reviewer-report,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_tribunal.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_santions_iranfaqs8.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/finsanc_iran_councilreg_eu_267_2012.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_1990_1995.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_1996_2000.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2001.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2002.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2003.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2004.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2005.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2006.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2007.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2008.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2009.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2010.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2011.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_2012.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_alqaida_archive.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_angola.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_boguscomm.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_bosnia.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_comoros.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_contact.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_haiti.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaq2.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaqs1.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaqs3.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaqs4.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaqs5.htm,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.hm-treasury.gov.uk/fin_sanctions_iranfaqs6.htm,,,,,,,,,,,,,,,,,,,,,,,,,
